id,kode_provinsi,provinsi,kode_kabupaten_kota,nama_kabupaten_kota,jenis_kelamin,kategori_pekerjaan,jumlah_korban,satuan,tahun
931,32,JAWA BARAT,3205,KABUPATEN GARUT,LAKI-LAKI,NA,0,ORANG,2020
932,32,JAWA BARAT,3205,KABUPATEN GARUT,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2020
933,32,JAWA BARAT,3205,KABUPATEN GARUT,LAKI-LAKI,PELAJAR,0,ORANG,2020
934,32,JAWA BARAT,3205,KABUPATEN GARUT,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2020
935,32,JAWA BARAT,3205,KABUPATEN GARUT,LAKI-LAKI,SWASTA/BURUH,0,ORANG,2020
936,32,JAWA BARAT,3205,KABUPATEN GARUT,LAKI-LAKI,TIDAK BEKERJA,0,ORANG,2020
937,32,JAWA BARAT,3205,KABUPATEN GARUT,PEREMPUAN,BEKERJA,0,ORANG,2020
938,32,JAWA BARAT,3205,KABUPATEN GARUT,PEREMPUAN,IBU RUMAH TANGGA,0,ORANG,2020
939,32,JAWA BARAT,3205,KABUPATEN GARUT,PEREMPUAN,NA,5,ORANG,2020
940,32,JAWA BARAT,3205,KABUPATEN GARUT,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,ORANG,2020
941,32,JAWA BARAT,3205,KABUPATEN GARUT,PEREMPUAN,PELAJAR,4,ORANG,2020
942,32,JAWA BARAT,3205,KABUPATEN GARUT,PEREMPUAN,PNS/TNI/POLRI,0,ORANG,2020
943,32,JAWA BARAT,3205,KABUPATEN GARUT,PEREMPUAN,SWASTA/BURUH,0,ORANG,2020
944,32,JAWA BARAT,3205,KABUPATEN GARUT,PEREMPUAN,TIDAK BEKERJA,2,ORANG,2020
945,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,LAKI-LAKI,BEKERJA,0,ORANG,2020
946,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2020
947,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,LAKI-LAKI,NA,2,ORANG,2020
948,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2020
949,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,LAKI-LAKI,PELAJAR,11,ORANG,2020
950,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2020
951,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,LAKI-LAKI,SWASTA/BURUH,0,ORANG,2020
952,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,LAKI-LAKI,TIDAK BEKERJA,1,ORANG,2020
953,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,PEREMPUAN,BEKERJA,0,ORANG,2020
954,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,PEREMPUAN,IBU RUMAH TANGGA,2,ORANG,2020
955,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,PEREMPUAN,NA,10,ORANG,2020
956,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,ORANG,2020
957,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,PEREMPUAN,PELAJAR,29,ORANG,2020
958,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,PEREMPUAN,PNS/TNI/POLRI,0,ORANG,2020
959,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,PEREMPUAN,SWASTA/BURUH,0,ORANG,2020
960,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,PEREMPUAN,TIDAK BEKERJA,4,ORANG,2020
961,32,JAWA BARAT,3207,KABUPATEN CIAMIS,LAKI-LAKI,BEKERJA,0,ORANG,2020
962,32,JAWA BARAT,3207,KABUPATEN CIAMIS,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2020
963,32,JAWA BARAT,3207,KABUPATEN CIAMIS,LAKI-LAKI,NA,1,ORANG,2020
964,32,JAWA BARAT,3207,KABUPATEN CIAMIS,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2020
965,32,JAWA BARAT,3207,KABUPATEN CIAMIS,LAKI-LAKI,PELAJAR,0,ORANG,2020
966,32,JAWA BARAT,3207,KABUPATEN CIAMIS,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2020
967,32,JAWA BARAT,3207,KABUPATEN CIAMIS,LAKI-LAKI,SWASTA/BURUH,0,ORANG,2020
968,32,JAWA BARAT,3207,KABUPATEN CIAMIS,LAKI-LAKI,TIDAK BEKERJA,3,ORANG,2020
969,32,JAWA BARAT,3207,KABUPATEN CIAMIS,PEREMPUAN,BEKERJA,0,ORANG,2020
970,32,JAWA BARAT,3207,KABUPATEN CIAMIS,PEREMPUAN,IBU RUMAH TANGGA,3,ORANG,2020
971,32,JAWA BARAT,3207,KABUPATEN CIAMIS,PEREMPUAN,NA,2,ORANG,2020
972,32,JAWA BARAT,3207,KABUPATEN CIAMIS,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,ORANG,2020
973,32,JAWA BARAT,3207,KABUPATEN CIAMIS,PEREMPUAN,PELAJAR,3,ORANG,2020
974,32,JAWA BARAT,3207,KABUPATEN CIAMIS,PEREMPUAN,PNS/TNI/POLRI,0,ORANG,2020
975,32,JAWA BARAT,3207,KABUPATEN CIAMIS,PEREMPUAN,SWASTA/BURUH,0,ORANG,2020
976,32,JAWA BARAT,3207,KABUPATEN CIAMIS,PEREMPUAN,TIDAK BEKERJA,9,ORANG,2020
977,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,LAKI-LAKI,BEKERJA,0,ORANG,2020
978,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2020
979,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,LAKI-LAKI,NA,3,ORANG,2020
980,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2020
981,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,LAKI-LAKI,PELAJAR,0,ORANG,2020
982,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2020
983,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,LAKI-LAKI,SWASTA/BURUH,0,ORANG,2020
984,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,LAKI-LAKI,TIDAK BEKERJA,2,ORANG,2020
985,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,PEREMPUAN,BEKERJA,0,ORANG,2020
986,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,PEREMPUAN,IBU RUMAH TANGGA,0,ORANG,2020
987,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,PEREMPUAN,NA,4,ORANG,2020
988,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,ORANG,2020
989,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,PEREMPUAN,PELAJAR,0,ORANG,2020
990,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,PEREMPUAN,PNS/TNI/POLRI,0,ORANG,2020
991,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,PEREMPUAN,SWASTA/BURUH,0,ORANG,2020
992,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,PEREMPUAN,TIDAK BEKERJA,2,ORANG,2020
993,32,JAWA BARAT,3209,KABUPATEN CIREBON,LAKI-LAKI,BEKERJA,0,ORANG,2020
994,32,JAWA BARAT,3209,KABUPATEN CIREBON,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2020
995,32,JAWA BARAT,3209,KABUPATEN CIREBON,LAKI-LAKI,NA,6,ORANG,2020
996,32,JAWA BARAT,3209,KABUPATEN CIREBON,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2020
997,32,JAWA BARAT,3209,KABUPATEN CIREBON,LAKI-LAKI,PELAJAR,8,ORANG,2020
998,32,JAWA BARAT,3209,KABUPATEN CIREBON,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2020
999,32,JAWA BARAT,3209,KABUPATEN CIREBON,LAKI-LAKI,SWASTA/BURUH,0,ORANG,2020
1000,32,JAWA BARAT,3209,KABUPATEN CIREBON,LAKI-LAKI,TIDAK BEKERJA,2,ORANG,2020
1001,32,JAWA BARAT,3209,KABUPATEN CIREBON,PEREMPUAN,BEKERJA,0,ORANG,2020
1002,32,JAWA BARAT,3209,KABUPATEN CIREBON,PEREMPUAN,IBU RUMAH TANGGA,11,ORANG,2020
1003,32,JAWA BARAT,3209,KABUPATEN CIREBON,PEREMPUAN,NA,11,ORANG,2020
1004,32,JAWA BARAT,3209,KABUPATEN CIREBON,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,ORANG,2020
1005,32,JAWA BARAT,3209,KABUPATEN CIREBON,PEREMPUAN,PELAJAR,19,ORANG,2020
1006,32,JAWA BARAT,3209,KABUPATEN CIREBON,PEREMPUAN,PNS/TNI/POLRI,1,ORANG,2020
1007,32,JAWA BARAT,3209,KABUPATEN CIREBON,PEREMPUAN,SWASTA/BURUH,1,ORANG,2020
1008,32,JAWA BARAT,3209,KABUPATEN CIREBON,PEREMPUAN,TIDAK BEKERJA,4,ORANG,2020
1009,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LAKI-LAKI,BEKERJA,0,ORANG,2020
1010,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2020
1011,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LAKI-LAKI,NA,2,ORANG,2020
1012,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2020
1013,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LAKI-LAKI,PELAJAR,1,ORANG,2020
1014,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2020
1015,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LAKI-LAKI,SWASTA/BURUH,0,ORANG,2020
1016,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LAKI-LAKI,TIDAK BEKERJA,0,ORANG,2020
1017,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LAKI-LAKI,BEKERJA,0,ORANG,2020
1018,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2020
1019,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LAKI-LAKI,NA,12,ORANG,2020
1020,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2020
1021,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LAKI-LAKI,PELAJAR,12,ORANG,2020
1022,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2020
1023,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LAKI-LAKI,SWASTA/BURUH,0,ORANG,2020
1024,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LAKI-LAKI,TIDAK BEKERJA,0,ORANG,2020
1025,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,PEREMPUAN,BEKERJA,1,ORANG,2020
1026,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,PEREMPUAN,IBU RUMAH TANGGA,4,ORANG,2020
1027,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,PEREMPUAN,NA,1,ORANG,2020
1028,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,ORANG,2020
1029,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,PEREMPUAN,PELAJAR,15,ORANG,2020
1030,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,PEREMPUAN,PNS/TNI/POLRI,0,ORANG,2020
1031,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,PEREMPUAN,SWASTA/BURUH,0,ORANG,2020
1032,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,PEREMPUAN,TIDAK BEKERJA,1,ORANG,2020
1033,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,LAKI-LAKI,BEKERJA,0,ORANG,2020
1034,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2020
1035,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,LAKI-LAKI,NA,3,ORANG,2020
1036,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2020
1037,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,LAKI-LAKI,PELAJAR,0,ORANG,2020
1038,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2020
1039,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,LAKI-LAKI,SWASTA/BURUH,0,ORANG,2020
1040,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,LAKI-LAKI,TIDAK BEKERJA,1,ORANG,2020
1041,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,PEREMPUAN,BEKERJA,0,ORANG,2020
1042,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,PEREMPUAN,IBU RUMAH TANGGA,2,ORANG,2020
1043,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,PEREMPUAN,NA,8,ORANG,2020
1044,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,PEREMPUAN,PEDAGANG/TANI/NELAYAN,1,ORANG,2020
1045,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,PEREMPUAN,PELAJAR,4,ORANG,2020
1046,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,PEREMPUAN,PNS/TNI/POLRI,0,ORANG,2020
1047,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,PEREMPUAN,SWASTA/BURUH,0,ORANG,2020
1048,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,PEREMPUAN,TIDAK BEKERJA,0,ORANG,2020
1049,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,LAKI-LAKI,BEKERJA,0,ORANG,2020
1050,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2020
1051,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,LAKI-LAKI,NA,1,ORANG,2020
1052,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2020
1053,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,LAKI-LAKI,PELAJAR,0,ORANG,2020
1054,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2020
1055,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,LAKI-LAKI,SWASTA/BURUH,0,ORANG,2020
1056,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,LAKI-LAKI,TIDAK BEKERJA,0,ORANG,2020
1057,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,PEREMPUAN,BEKERJA,1,ORANG,2020
1058,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,PEREMPUAN,IBU RUMAH TANGGA,2,ORANG,2020
1059,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,PEREMPUAN,NA,0,ORANG,2020
1060,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,PEREMPUAN,PEDAGANG/TANI/NELAYAN,1,ORANG,2020
1061,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,PEREMPUAN,PELAJAR,9,ORANG,2020
1062,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,PEREMPUAN,PNS/TNI/POLRI,0,ORANG,2020
1063,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,PEREMPUAN,SWASTA/BURUH,3,ORANG,2020
1064,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,PEREMPUAN,TIDAK BEKERJA,2,ORANG,2020
1065,32,JAWA BARAT,3213,KABUPATEN SUBANG,LAKI-LAKI,BEKERJA,0,ORANG,2020
1066,32,JAWA BARAT,3213,KABUPATEN SUBANG,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2020
1067,32,JAWA BARAT,3213,KABUPATEN SUBANG,LAKI-LAKI,NA,2,ORANG,2020
1068,32,JAWA BARAT,3213,KABUPATEN SUBANG,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2020
1069,32,JAWA BARAT,3213,KABUPATEN SUBANG,LAKI-LAKI,PELAJAR,4,ORANG,2020
1070,32,JAWA BARAT,3213,KABUPATEN SUBANG,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2020
1071,32,JAWA BARAT,3213,KABUPATEN SUBANG,LAKI-LAKI,SWASTA/BURUH,1,ORANG,2020
1072,32,JAWA BARAT,3213,KABUPATEN SUBANG,LAKI-LAKI,TIDAK BEKERJA,0,ORANG,2020
1073,32,JAWA BARAT,3213,KABUPATEN SUBANG,PEREMPUAN,BEKERJA,0,ORANG,2020
1074,32,JAWA BARAT,3213,KABUPATEN SUBANG,PEREMPUAN,IBU RUMAH TANGGA,1,ORANG,2020
1075,32,JAWA BARAT,3213,KABUPATEN SUBANG,PEREMPUAN,NA,16,ORANG,2020
1076,32,JAWA BARAT,3213,KABUPATEN SUBANG,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,ORANG,2020
1077,32,JAWA BARAT,3213,KABUPATEN SUBANG,PEREMPUAN,PELAJAR,5,ORANG,2020
1078,32,JAWA BARAT,3213,KABUPATEN SUBANG,PEREMPUAN,PNS/TNI/POLRI,0,ORANG,2020
1079,32,JAWA BARAT,3213,KABUPATEN SUBANG,PEREMPUAN,SWASTA/BURUH,0,ORANG,2020
1080,32,JAWA BARAT,3213,KABUPATEN SUBANG,PEREMPUAN,TIDAK BEKERJA,0,ORANG,2020
1081,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,LAKI-LAKI,BEKERJA,0,ORANG,2020
1082,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2020
1083,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,LAKI-LAKI,NA,6,ORANG,2020
1084,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2020
1085,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,LAKI-LAKI,PELAJAR,2,ORANG,2020
1086,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2020
1087,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,LAKI-LAKI,SWASTA/BURUH,0,ORANG,2020
1088,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,LAKI-LAKI,TIDAK BEKERJA,0,ORANG,2020
1089,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,PEREMPUAN,BEKERJA,0,ORANG,2020
1090,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,PEREMPUAN,IBU RUMAH TANGGA,3,ORANG,2020
1091,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,PEREMPUAN,NA,24,ORANG,2020
1092,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,ORANG,2020
1093,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,PEREMPUAN,PELAJAR,7,ORANG,2020
1094,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,PEREMPUAN,PNS/TNI/POLRI,2,ORANG,2020
1095,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,PEREMPUAN,SWASTA/BURUH,0,ORANG,2020
1096,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,PEREMPUAN,TIDAK BEKERJA,0,ORANG,2020
1097,32,JAWA BARAT,3215,KABUPATEN KARAWANG,LAKI-LAKI,BEKERJA,0,ORANG,2020
1098,32,JAWA BARAT,3215,KABUPATEN KARAWANG,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2020
1099,32,JAWA BARAT,3215,KABUPATEN KARAWANG,LAKI-LAKI,NA,1,ORANG,2020
1100,32,JAWA BARAT,3215,KABUPATEN KARAWANG,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,1,ORANG,2020
1101,32,JAWA BARAT,3215,KABUPATEN KARAWANG,LAKI-LAKI,PELAJAR,7,ORANG,2020
1102,32,JAWA BARAT,3215,KABUPATEN KARAWANG,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2020
1103,32,JAWA BARAT,3215,KABUPATEN KARAWANG,LAKI-LAKI,SWASTA/BURUH,1,ORANG,2020
1104,32,JAWA BARAT,3215,KABUPATEN KARAWANG,LAKI-LAKI,TIDAK BEKERJA,1,ORANG,2020
1105,32,JAWA BARAT,3215,KABUPATEN KARAWANG,PEREMPUAN,BEKERJA,2,ORANG,2020
1106,32,JAWA BARAT,3215,KABUPATEN KARAWANG,PEREMPUAN,IBU RUMAH TANGGA,14,ORANG,2020
1107,32,JAWA BARAT,3215,KABUPATEN KARAWANG,PEREMPUAN,NA,1,ORANG,2020
1108,32,JAWA BARAT,3215,KABUPATEN KARAWANG,PEREMPUAN,PEDAGANG/TANI/NELAYAN,1,ORANG,2020
1109,32,JAWA BARAT,3215,KABUPATEN KARAWANG,PEREMPUAN,PELAJAR,9,ORANG,2020
1110,32,JAWA BARAT,3215,KABUPATEN KARAWANG,PEREMPUAN,PNS/TNI/POLRI,0,ORANG,2020
1111,32,JAWA BARAT,3215,KABUPATEN KARAWANG,PEREMPUAN,SWASTA/BURUH,10,ORANG,2020
1112,32,JAWA BARAT,3215,KABUPATEN KARAWANG,PEREMPUAN,TIDAK BEKERJA,3,ORANG,2020
1113,32,JAWA BARAT,3216,KABUPATEN BEKASI,LAKI-LAKI,BEKERJA,1,ORANG,2020
1114,32,JAWA BARAT,3216,KABUPATEN BEKASI,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2020
1115,32,JAWA BARAT,3216,KABUPATEN BEKASI,LAKI-LAKI,NA,1,ORANG,2020
1116,32,JAWA BARAT,3216,KABUPATEN BEKASI,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2020
1117,32,JAWA BARAT,3216,KABUPATEN BEKASI,LAKI-LAKI,PELAJAR,13,ORANG,2020
1118,32,JAWA BARAT,3216,KABUPATEN BEKASI,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2020
1119,32,JAWA BARAT,3216,KABUPATEN BEKASI,LAKI-LAKI,SWASTA/BURUH,0,ORANG,2020
1120,32,JAWA BARAT,3216,KABUPATEN BEKASI,LAKI-LAKI,TIDAK BEKERJA,5,ORANG,2020
1121,32,JAWA BARAT,3216,KABUPATEN BEKASI,PEREMPUAN,BEKERJA,7,ORANG,2020
1122,32,JAWA BARAT,3216,KABUPATEN BEKASI,PEREMPUAN,IBU RUMAH TANGGA,33,ORANG,2020
1123,32,JAWA BARAT,3216,KABUPATEN BEKASI,PEREMPUAN,NA,1,ORANG,2020
1124,32,JAWA BARAT,3216,KABUPATEN BEKASI,PEREMPUAN,PEDAGANG/TANI/NELAYAN,2,ORANG,2020
1125,32,JAWA BARAT,3216,KABUPATEN BEKASI,PEREMPUAN,PELAJAR,49,ORANG,2020
1126,32,JAWA BARAT,3216,KABUPATEN BEKASI,PEREMPUAN,PNS/TNI/POLRI,0,ORANG,2020
1127,32,JAWA BARAT,3216,KABUPATEN BEKASI,PEREMPUAN,SWASTA/BURUH,4,ORANG,2020
1128,32,JAWA BARAT,3216,KABUPATEN BEKASI,PEREMPUAN,TIDAK BEKERJA,11,ORANG,2020
1129,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LAKI-LAKI,BEKERJA,0,ORANG,2020
1130,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2020
1131,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LAKI-LAKI,NA,0,ORANG,2020
1132,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2020
1133,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LAKI-LAKI,PELAJAR,4,ORANG,2020
1134,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2020
1135,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LAKI-LAKI,SWASTA/BURUH,0,ORANG,2020
1136,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LAKI-LAKI,TIDAK BEKERJA,1,ORANG,2020
1137,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PEREMPUAN,BEKERJA,1,ORANG,2020
1138,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PEREMPUAN,IBU RUMAH TANGGA,1,ORANG,2020
1139,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PEREMPUAN,NA,4,ORANG,2020
1140,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,ORANG,2020
1141,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PEREMPUAN,PELAJAR,11,ORANG,2020
1142,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PEREMPUAN,PNS/TNI/POLRI,0,ORANG,2020
1143,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PEREMPUAN,SWASTA/BURUH,0,ORANG,2020
1144,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PEREMPUAN,TIDAK BEKERJA,4,ORANG,2020
1145,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,PEREMPUAN,BEKERJA,0,ORANG,2020
1146,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,PEREMPUAN,IBU RUMAH TANGGA,1,ORANG,2020
1147,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,PEREMPUAN,NA,13,ORANG,2020
1148,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,ORANG,2020
1149,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,PEREMPUAN,PELAJAR,12,ORANG,2020
1150,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,PEREMPUAN,PNS/TNI/POLRI,0,ORANG,2020
1151,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,PEREMPUAN,SWASTA/BURUH,0,ORANG,2020
1152,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,PEREMPUAN,TIDAK BEKERJA,0,ORANG,2020
1153,32,JAWA BARAT,3271,KOTA BOGOR,LAKI-LAKI,BEKERJA,0,ORANG,2020
1154,32,JAWA BARAT,3271,KOTA BOGOR,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2020
1155,32,JAWA BARAT,3271,KOTA BOGOR,LAKI-LAKI,NA,1,ORANG,2020
